Acquisition Time,Acquisition Start Time,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,Average Speed m/s
2020.07.18 16:17:47,2020.07.18 16:00:00,2020.07.18 16:17:47,Resolved QFP,37.926637,16.071537,0.011365779670623721
2020.07.18 16:41:15,2020.07.18 16:30:00,2020.07.18 16:41:15,Resolved QFP,37.926505,16.071469,0.005626026594234979
2020.07.18 17:06:43,2020.07.18 17:00:00,2020.07.18 17:06:43,Resolved QFP,37.926549,16.071404,0.026877421538970433
2020.07.18 17:30:32,2020.07.18 17:30:00,2020.07.18 17:30:32,Resolved QFP,37.926441,16.071735,0.004598407775739193
2020.07.18 18:45:50,2020.07.18 18:30:00,2020.07.18 18:45:50,Resolved QFP,37.926577,16.071601,0.006822047943304142
2020.07.18 19:05:10,2020.07.18 19:00:00,2020.07.18 19:05:10,Resolved QFP (Uncertain),37.926544,16.071537,0.009304930401065304
2020.07.18 19:32:29,2020.07.18 19:30:00,2020.07.18 19:32:29,Resolved QFP,37.926431,16.071453,0.04654493653460069
2020.07.18 22:10:17,2020.07.18 22:00:00,2020.07.18 22:10:17,Resolved QFP,37.926947,16.067502,0.10106545464573355
2020.07.18 22:34:08,2020.07.18 22:30:00,2020.07.18 22:34:08,Resolved QFP,37.925617,16.067735,0.005170325649864851
2020.07.19 01:38:05,2020.07.19 01:30:00,2020.07.19 01:38:05,Resolved QFP,37.925868,16.06728,0.0815902184872116
2020.07.19 02:06:57,2020.07.19 02:00:00,2020.07.19 02:06:57,Resolved QFP,37.924584,16.066981,0.03619370014281039
2020.07.19 02:42:17,2020.07.19 02:30:00,2020.07.19 02:42:17,Resolved QFP,37.923941,16.066674,0.044636819199155665
2020.07.19 03:04:44,2020.07.19 03:00:00,2020.07.19 03:04:44,Resolved QFP,37.923582,16.066256,0.024163128322615808
2020.07.19 05:03:45,2020.07.19 05:00:00,2020.07.19 05:03:45,Resolved QFP,37.923056,16.064782,0.03446915596473597
2020.07.19 05:30:43,2020.07.19 05:30:00,2020.07.19 05:30:43,Resolved QFP,37.922596,16.065019,0.023443381241784602
2020.07.19 06:08:52,2020.07.19 06:00:00,2020.07.19 06:08:52,Resolved QFP,37.922925,16.065385,0.033506206242063435
2020.07.19 06:31:11,2020.07.19 06:30:00,2020.07.19 06:31:11,Resolved QFP,37.922656,16.065074,0.010590400429167235
2020.07.19 07:00:44,2020.07.19 07:00:00,2020.07.19 07:00:44,Resolved QFP,37.922542,16.065203,0.004326034414060004
2020.07.19 07:52:28,2020.07.19 07:30:00,2020.07.19 07:52:28,Resolved QFP,37.922499,16.065317,0.013495783159250117
2020.07.19 08:21:22,2020.07.19 08:00:00,2020.07.19 08:21:22,Resolved QFP,37.922286,16.065269,0.008322827533260422
2020.07.19 08:54:41,2020.07.19 08:30:00,2020.07.19 08:54:41,Resolved QFP,37.922433,16.065318,0.00781898285930082
2020.07.19 09:20:23,2020.07.19 09:00:00,2020.07.19 09:20:23,Resolved QFP,37.922498,16.065407,0.0392107458949609
2020.07.19 09:49:21,2020.07.19 09:30:00,2020.07.19 09:49:21,Resolved QFP,37.922233,16.064847,0.3193946319403626
2020.07.19 10:00:11,2020.07.19 10:00:00,2020.07.19 10:00:11,Resolved QFP,37.923047,16.06655,0.006002776189347998
2020.07.19 10:32:59,2020.07.19 10:30:00,2020.07.19 10:32:59,Resolved QFP,37.922942,16.066583,0.016840519502715375
2020.07.19 11:33:12,2020.07.19 11:30:00,2020.07.19 11:33:12,Resolved QFP (Uncertain),37.922534,16.0662,0.013955737363931386
2020.07.19 12:08:29,2020.07.19 12:00:00,2020.07.19 12:08:29,Resolved QFP,37.92226,16.066233,0.013524344251594276
2020.07.19 12:36:39,2020.07.19 12:30:00,2020.07.19 12:36:39,Resolved QFP,37.922102,16.066094,0.02313268022622809
2020.07.19 13:06:20,2020.07.19 13:00:00,2020.07.19 13:06:20,Resolved QFP,37.921934,16.065759,0.01627957580093814
2020.07.19 13:30:18,2020.07.19 13:30:00,2020.07.19 13:30:18,Resolved QFP,37.921736,16.065669,0.006187582131009102
2020.07.19 14:00:43,2020.07.19 14:00:00,2020.07.19 14:00:43,Resolved QFP (Uncertain),37.921644,16.065719,0.015211959065240858
2020.07.19 14:30:52,2020.07.19 14:30:00,2020.07.19 14:30:52,Resolved QFP,37.921494,16.065921,0.02213280459185316
2020.07.19 15:00:06,2020.07.19 15:00:00,2020.07.19 15:00:06,Resolved QFP,37.92135,16.065599,0.015614831699989267
2020.07.19 15:32:02,2020.07.19 15:30:00,2020.07.19 15:32:02,Resolved QFP,37.921419,16.065861,0.002481392097343705
2020.07.19 16:02:52,2020.07.19 16:00:00,2020.07.19 16:02:52,Resolved QFP,37.921379,16.065846,0.00456379687232032
2020.07.19 16:37:42,2020.07.19 16:30:00,2020.07.19 16:37:42,Resolved QFP,37.921385,16.065932,0.04475051567980845
2020.07.19 17:18:23,2020.07.19 17:00:00,2020.07.19 17:18:23,Resolved QFP,37.92197,16.066741,0.03148616375844775
2020.07.19 17:46:37,2020.07.19 17:30:00,2020.07.19 17:46:37,Resolved QFP,37.9216,16.066418,0.036458948541683904
2020.07.19 18:13:59,2020.07.19 18:00:00,2020.07.19 18:13:59,Resolved QFP (Uncertain),37.921291,16.065967,0.02016793960902674
2020.07.19 18:44:25,2020.07.19 18:30:00,2020.07.19 18:44:25,Resolved QFP,37.921558,16.065757,0.17805780823475995
2020.07.19 19:04:21,2020.07.19 19:00:00,2020.07.19 19:04:21,Resolved QFP,37.922722,16.067318,0.10178674625563293
2020.07.19 20:12:41,2020.07.19 20:00:00,2020.07.19 20:12:41,Resolved QFP,37.922928,16.063552,0.009443322616951697
2020.07.19 20:36:17,2020.07.19 20:30:00,2020.07.19 20:36:17,Resolved QFP,37.922824,16.063485,0.030114552284190063
2020.07.19 21:26:23,2020.07.19 21:00:00,2020.07.19 21:26:23,Unresolved QFP,37.923137,16.062725,0.10505888050729564
2020.07.19 21:49:31,2020.07.19 21:30:00,2020.07.19 21:49:31,Resolved QFP,37.922333,16.063789,0.022149187421036106
2020.07.19 22:16:30,2020.07.19 22:00:00,2020.07.19 22:16:30,Resolved QFP,37.92236,16.064112,0.04936734409275643
2020.07.19 22:38:37,2020.07.19 22:30:00,2020.07.19 22:38:37,Resolved QFP,37.921828,16.063819,0.039912018206470744
2020.07.19 23:55:48,2020.07.19 23:30:00,2020.07.19 23:55:48,Resolved QFP,37.923157,16.064886,0.041305176190502356
2020.07.20 00:33:30,2020.07.20 00:30:00,2020.07.20 00:33:30,Resolved QFP,37.92275,16.065633,0.006287848040943345
2020.07.20 01:04:01,2020.07.20 01:00:00,2020.07.20 01:04:01,Resolved QFP,37.922747,16.065737,0.028405464313821936
2020.07.20 01:56:34,2020.07.20 01:30:00,2020.07.20 01:56:34,Resolved QFP,37.921921,16.065606,0.0017662250298955005
2020.07.20 02:26:21,2020.07.20 02:00:00,2020.07.20 02:26:21,Resolved QFP,37.921899,16.065587,0.007174782194308032
2020.07.20 02:53:19,2020.07.20 02:30:00,2020.07.20 02:53:19,Resolved QFP,37.921791,16.065597,0.02021082371174987
2020.07.20 03:49:23,2020.07.20 03:30:00,2020.07.20 03:49:23,Resolved QFP,37.921243,16.065908,0.021807237074657877
2020.07.20 04:18:35,2020.07.20 04:00:00,2020.07.20 04:18:35,Resolved QFP,37.920958,16.066116,0.14883114215658738
2020.07.20 04:30:21,2020.07.20 04:30:00,2020.07.20 04:30:21,Resolved QFP,37.921662,16.066778,0.029581829605643206
2020.07.20 05:05:48,2020.07.20 05:00:00,2020.07.20 05:05:48,Resolved QFP,37.921549,16.067336,0.01829634621736758
2020.07.20 05:45:02,2020.07.20 05:30:00,2020.07.20 05:45:02,Resolved QFP,37.921183,16.067174,0.03504401431991607
2020.07.20 06:21:47,2020.07.20 06:00:00,2020.07.20 06:21:47,Resolved QFP,37.920826,16.066567,0.02570333677909922
2020.07.20 06:58:18,2020.07.20 06:30:00,2020.07.20 06:58:18,Resolved QFP,37.920746,16.066064,0.020865115265075035
2020.07.20 07:25:27,2020.07.20 07:00:00,2020.07.20 07:25:27,Resolved QFP,37.920756,16.066371,0.008018161094887778
2020.07.20 07:56:34,2020.07.20 07:30:00,2020.07.20 07:56:34,Resolved QFP,37.920886,16.066421,0.022766402149362795
2020.07.20 08:27:59,2020.07.20 08:00:00,2020.07.20 08:27:59,Resolved QFP,37.920543,16.06622,0.01814811570238692
2020.07.20 09:02:46,2020.07.20 09:00:00,2020.07.20 09:02:46,Resolved QFP,37.920663,16.066542,0.009408408757188996
2020.07.20 09:46:13,2020.07.20 09:30:00,2020.07.20 09:46:13,Resolved QFP,37.920892,16.066532,0.005018213102918451
2020.07.20 10:21:25,2020.07.20 10:00:00,2020.07.20 10:21:25,Resolved QFP,37.920948,16.066453,0.020509662175662156
2020.07.20 10:57:35,2020.07.20 10:30:00,2020.07.20 10:57:35,Resolved QFP,37.920683,16.066763,0.15949014503698739
2020.07.20 11:00:08,2020.07.20 11:00:00,2020.07.20 11:00:08,Resolved QFP,37.920473,16.066677,0.039402623175847286
2020.07.20 11:36:43,2020.07.20 11:30:00,2020.07.20 11:36:43,Resolved QFP,37.921191,16.067036,0.012594944585167706
2020.07.20 12:09:51,2020.07.20 12:00:00,2020.07.20 12:09:51,Resolved QFP,37.921424,16.067057,0.08947218637519021
2020.07.20 12:34:34,2020.07.20 12:30:00,2020.07.20 12:34:34,Resolved QFP,37.922344,16.066253,0.016884268188174956
2020.07.20 13:20:32,2020.07.20 13:00:00,2020.07.20 13:20:32,Resolved QFP,37.922779,16.06624,0.006597592497034875
2020.07.20 13:50:16,2020.07.20 13:30:00,2020.07.20 13:50:16,Resolved QFP (Uncertain),37.922701,16.066315,0.010881331249162303
2020.07.20 14:17:54,2020.07.20 14:00:00,2020.07.20 14:17:54,Resolved QFP,37.922594,16.066441,0.008885743064844728
2020.07.20 14:50:05,2020.07.20 14:30:00,2020.07.20 14:50:05,Resolved QFP,37.922648,16.066295,0.022730296282401072
2020.07.20 15:15:56,2020.07.20 15:00:00,2020.07.20 15:15:56,Resolved QFP,37.922628,16.066613,0.29755492197919736
2020.07.20 17:50:17,2020.07.20 17:30:00,2020.07.20 17:50:17,Resolved QFP,37.938397,16.086302,0.25498031062955
2020.07.20 18:00:11,2020.07.20 18:00:00,2020.07.20 18:00:11,Resolved QFP,37.939425,16.087243,0.11595255351510837
2020.07.20 20:43:15,2020.07.20 20:30:00,2020.07.20 20:43:15,Resolved QFP (Uncertain),37.94929,16.091003,0.2307595203825447
2020.07.20 21:30:24,2020.07.20 21:30:00,2020.07.20 21:30:24,Resolved QFP,37.946179,16.085928,0.19230321868062314
2020.07.20 22:00:08,2020.07.20 22:00:00,2020.07.20 22:00:08,Resolved QFP,37.943663,16.084006,0.004607538807897639
2020.07.20 22:30:09,2020.07.20 22:30:00,2020.07.20 22:30:09,Resolved QFP,37.94374,16.084015,0.007436524904446368
2020.07.21 01:00:06,2020.07.21 01:00:00,2020.07.21 01:00:06,Resolved QFP,37.943327,16.083561,0.007824149631042866
2020.07.21 01:30:07,2020.07.21 01:30:00,2020.07.21 01:30:07,Resolved QFP,37.943251,16.083457,0.07845257685927336
2020.07.21 03:38:55,2020.07.21 03:30:00,2020.07.21 03:38:55,Resolved QFP,37.93858,16.086559,0.03336680327733404
2020.07.21 04:01:11,2020.07.21 04:00:00,2020.07.21 04:01:11,Resolved QFP,37.938775,16.086915,0.04205312940908219
2020.07.21 04:30:38,2020.07.21 04:30:00,2020.07.21 04:30:38,Resolved QFP,37.938221,16.08732,0.014497946074875033
2020.07.21 05:26:24,2020.07.21 05:00:00,2020.07.21 05:26:24,Resolved QFP,37.938078,16.086904,0.017617241559511738
2020.07.21 05:54:40,2020.07.21 05:30:00,2020.07.21 05:54:40,Resolved QFP,37.938325,16.08703,0.011356343867370843
2020.07.21 06:23:11,2020.07.21 06:00:00,2020.07.21 06:23:11,Resolved QFP,37.938181,16.086923,0.005556848122439302
2020.07.21 06:48:47,2020.07.21 06:30:00,2020.07.21 06:48:47,Resolved QFP,37.938111,16.086886,0.017321591043773055
2020.07.21 07:17:57,2020.07.21 07:00:00,2020.07.21 07:17:57,Resolved QFP,37.938319,16.087072,0.00858294612000704
2020.07.21 07:40:50,2020.07.21 07:30:00,2020.07.21 07:40:50,Resolved QFP,37.938228,16.087012,0.02121021766430686
2020.07.21 08:04:32,2020.07.21 08:00:00,2020.07.21 08:04:32,Resolved QFP,37.938462,16.08686,0.012629369680722702
2020.07.21 08:55:37,2020.07.21 08:30:00,2020.07.21 08:55:37,Resolved QFP,37.938194,16.087095,0.0031909519663197656
2020.07.21 09:27:30,2020.07.21 09:00:00,2020.07.21 09:27:30,Resolved QFP,37.938227,16.08705,0.03427623571250384
2020.07.21 10:01:53,2020.07.21 10:00:00,2020.07.21 10:01:53,Resolved QFP,37.93859,16.087584,0.008838989069425197
2020.07.21 10:41:47,2020.07.21 10:30:00,2020.07.21 10:41:47,Resolved QFP,37.938736,16.087713,0.009714089767072194
2020.07.21 11:13:47,2020.07.21 11:00:00,2020.07.21 11:13:47,Resolved QFP,37.93875,16.087545,0.02776419962721745
2020.07.21 11:47:17,2020.07.21 11:30:00,2020.07.21 11:47:17,Resolved QFP,37.938818,16.088045,0.05461894966548448
2020.07.21 12:16:15,2020.07.21 12:00:00,2020.07.21 12:16:15,Resolved QFP,37.939319,16.088753,0.05373517687103306
2020.07.21 12:48:44,2020.07.21 12:30:00,2020.07.21 12:48:44,Resolved QFP,37.939573,16.089667,0.28907343468635605
2020.07.21 13:39:49,2020.07.21 13:30:00,2020.07.21 13:39:49,Unresolved QFP,37.94732,16.092497,0.2827541144164453
2020.07.21 14:41:00,2020.07.21 14:30:00,2020.07.21 14:41:00,Resolved QFP,37.953348,16.099847,0.007300150035539978
2020.07.21 15:03:01,2020.07.21 15:00:00,2020.07.21 15:03:01,Resolved QFP,37.953372,16.099763,0.09232920700472101
2020.07.21 15:31:17,2020.07.21 15:30:00,2020.07.21 15:31:17,Resolved QFP (Uncertain),37.954183,16.100941,0.008398858003572688
2020.07.21 18:40:50,2020.07.21 18:30:00,2020.07.21 18:40:50,Resolved QFP,37.955048,16.100727,0.27009613686008294
2020.07.21 19:04:49,2020.07.21 19:00:00,2020.07.21 19:04:49,Unresolved QFP,37.958375,16.099316,0.3801151876026352
2020.07.21 19:31:54,2020.07.21 19:30:00,2020.07.21 19:31:54,Unresolved QFP,37.953632,16.096133,0.1485096121610082
2020.07.21 20:02:47,2020.07.21 20:00:00,2020.07.21 20:02:47,Resolved QFP,37.95351,16.093649,0.00922198814422737
2020.07.21 20:30:07,2020.07.21 20:30:00,2020.07.21 20:30:07,Resolved QFP,37.953524,16.093513,0.0033441528200659943
2020.07.21 21:00:05,2020.07.21 21:00:00,2020.07.21 21:00:05,Resolved QFP,37.953546,16.093463,0.002326738811947924
2020.07.21 21:30:06,2020.07.21 21:30:00,2020.07.21 21:30:06,Resolved QFP,37.953581,16.093446,0.10202634765341857
2020.07.21 22:31:18,2020.07.21 22:30:00,2020.07.21 22:31:18,Resolved QFP,37.95093,16.091234,0.006529519097451142
2020.07.21 23:00:07,2020.07.21 23:00:00,2020.07.21 23:00:07,Resolved QFP,37.951013,16.091171,0.003504363757538917
2020.07.21 23:30:07,2020.07.21 23:30:00,2020.07.21 23:30:07,Resolved QFP,37.951056,16.09121,0.2273559902040207
2020.07.22 00:01:25,2020.07.22 00:00:00,2020.07.22 00:01:25,Unresolved QFP,37.949033,16.087884,0.11249974303785097
2020.07.22 00:30:08,2020.07.22 00:30:00,2020.07.22 00:30:08,Resolved QFP,37.947225,16.087997,0.05059466188549408
2020.07.22 01:31:07,2020.07.22 01:30:00,2020.07.22 01:31:07,Resolved QFP (Uncertain),37.947684,16.08961,0.048000732727317016
2020.07.22 02:17:30,2020.07.22 02:00:00,2020.07.22 02:17:30,Resolved QFP,37.946853,16.088709,0.047745998839089365
2020.07.22 02:30:16,2020.07.22 02:30:00,2020.07.22 02:30:16,Resolved QFP,37.946895,16.089037,0.04495500007219272
2020.07.22 04:49:30,2020.07.22 04:30:00,2020.07.22 04:49:30,Resolved QFP,37.946333,16.092387,0.06135118291702073
2020.07.22 05:10:39,2020.07.22 05:00:00,2020.07.22 05:10:39,Resolved QFP,37.947055,16.092299,0.054541883656353915
2020.07.22 05:32:12,2020.07.22 05:30:00,2020.07.22 05:32:12,Resolved QFP,37.946405,16.092405,0.015666675499556058
2020.07.22 06:01:10,2020.07.22 06:00:00,2020.07.22 06:01:10,Resolved QFP,37.946445,16.092648,0.11769793816656197
2020.07.22 06:38:04,2020.07.22 06:30:00,2020.07.22 06:38:04,Resolved QFP,37.94848,16.093942,0.038355079997178965
2020.07.22 07:15:38,2020.07.22 07:00:00,2020.07.22 07:15:38,Resolved QFP,37.94797,16.094548,0.02384228489554701
2020.07.22 07:39:09,2020.07.22 07:30:00,2020.07.22 07:39:09,Resolved QFP,37.948205,16.09475,0.10004431419986036
2020.07.22 08:25:56,2020.07.22 08:00:00,2020.07.22 08:25:56,Resolved QFP,37.950104,16.096502,0.049758157926076976
2020.07.22 08:50:29,2020.07.22 08:30:00,2020.07.22 08:50:29,Resolved QFP,37.950288,16.09714,0.05051109541644429
2020.07.22 09:19:38,2020.07.22 09:00:00,2020.07.22 09:19:38,Unresolved QFP,37.95108,16.097366,0.06056942597003042
2020.07.22 09:48:55,2020.07.22 09:30:00,2020.07.22 09:48:55,Resolved QFP,37.951761,16.098067,0.11398635597727924
2020.07.22 10:28:34,2020.07.22 10:00:00,2020.07.22 10:28:34,Resolved QFP,37.952758,16.10032,0.02899467422895
2020.07.22 10:53:54,2020.07.22 10:30:00,2020.07.22 10:53:54,Resolved QFP,37.952913,16.100689,0.020748691608362225
2020.07.22 11:25:13,2020.07.22 11:00:00,2020.07.22 11:25:13,Resolved QFP,37.953032,16.101022,0.039005106389621666
2020.07.22 11:54:06,2020.07.22 11:30:00,2020.07.22 11:54:06,Resolved QFP,37.953389,16.101526,0.03502077840385086
2020.07.22 12:22:33,2020.07.22 12:00:00,2020.07.22 12:22:33,Resolved QFP,37.953812,16.101879,0.04222807339156584
2020.07.22 12:51:49,2020.07.22 12:30:00,2020.07.22 12:51:49,Resolved QFP,37.954317,16.102338,0.03295245146691374
2020.07.22 13:28:54,2020.07.22 13:00:00,2020.07.22 13:28:54,Resolved QFP,37.954962,16.102114,0.38480480845632586
2020.07.22 13:30:06,2020.07.22 13:30:00,2020.07.22 13:30:06,Resolved QFP,37.955167,16.102267,0.02676029976372311
2020.07.22 14:21:34,2020.07.22 14:00:00,2020.07.22 14:21:34,Resolved QFP,37.955565,16.101627,0.03261193503582012
